Date,Value,USD (PM),Bitcoin % Change,Gold % Change,Bitcoin % Naive Prediction (1 Days),Bitcoin % Naive Prediction (3 Days),Bitcoin % Naive Prediction (5 Days),Bitcoin % Naive Prediction (10 Days),30-day Bitcoin SMA,30-day Gold SMA,30-day Bitcoin rolling standard deviation,30-day Gold rolling standard deviation,30-day Bitcoin upper bolling bands,30-day Bitcoin lower bolling bands,30-day Gold upper bolling bands,20-day Gold lower bolling bands,Bitcoin KAMA,Gold KAMA,Bitcoin PSY,Gold PSY,Bitcoin MACD Histogram,Gold MACD Histogram,Bitcoin Momentum,Gold Momentum,Bitcoin RSI,Gold RSI,RAT
2019-11-05,9418.05,1488.95,0.0230161109517974,-0.0135811057007519,0.0007403939962387,0.0025999844074249,0.0072239092551171,0.018758624792099,8527.342,1496.0266666666669,614.3120760511142,614.3120760511142,9755.966152102228,7298.717847897772,2724.650818768895,267.40251456443843,8837.680364336962,1501.8957107615297,0.4666666666666667,0.6,104.87823474517442,0.43919376425448853,751.2599999999984,-17.48333333333335,60.53542013324987,44.11420960630173,632.5296349776687
2019-11-06,9310.19,1486.05,-0.0114524768927749,-0.0019476812518889,0.0012286379933357,0.0067169889807701,0.0150992330163717,0.0197933241724967,8575.357,1495.5200000000002,617.4264683466271,617.4264683466271,9810.209936693254,7340.504063306746,2730.3729366932544,260.66706330674606,8840.892034206343,1501.3107287352511,0.4666666666666667,0.5666666666666667,86.07679859536597,-0.699492590917528,50.39000000000124,-13.366666666666788,58.299892793212514,42.657677547499986,626.5058376232294
2019-11-07,9343.34,1484.25,0.0035606147672603,-0.0012112647622892,0.0010848194360733,0.0049164146184921,0.0085673853754997,0.0250201001763343,8613.067666666666,1494.8,628.9117352670386,628.9117352670386,9870.891137200742,7355.2441961325885,2752.623470534077,236.9765294659228,8852.492936003764,1500.9301918875144,0.4666666666666667,0.5333333333333333,70.54351162326037,-1.502455688265569,-208.20000000000073,-8.150000000000091,58.80343883922908,41.73655516208919,629.4990736061984
2019-11-08,9204.24,1464.15,-0.0148876097840815,-0.0135421930267811,0.002343975007534,0.008906066417694,0.0107695888727903,0.0293060094118118,8646.875666666667,1493.3633333333332,632.6348351071733,632.6348351071733,9912.145336881014,7381.60599645232,2758.63300354768,228.09366311898657,8854.294480995492,1498.5807607144632,0.4666666666666667,0.5,46.71954228671834,-3.21734014668741,-14.520000000000437,-22.59999999999991,55.76074093628131,33.13282419954691,628.6405081446572
2019-11-09,8766.04,1462.3333333333337,-0.0476084934769192,-0.0012407654042732,0.0023369044065475,0.0031642690300941,0.0011578029952943,0.0173499807715415,8652.813,1492.2811111111112,632.8982326276985,632.8982326276985,9918.609465255397,7387.016534744604,2758.077576366508,226.48464585571423,8844.150784409838,1494.7482169999723,0.43333333333333335,0.5,-0.24632083390653747,-4.2397695812268275,-667.3099999999995,-29.766666666666197,47.433988035426474,32.48109856448427,599.4556644631866
2019-11-10,8809.41,1460.5166666666669,0.0049475019507096,-0.0012423068155916,0.0009637922048568,0.000479869544506,0.0164297726005315,0.0211605802178382,8660.23,1491.66,633.4027632204752,633.4027632204752,9927.03552644095,7393.424473559049,2758.4655264409503,224.85447355904967,8842.195695203754,1480.2169835961372,0.4666666666666667,0.5,-28.521812713540356,-4.764920888944201,-355.21000000000095,-50.43333333333317,48.25754921810287,31.80731860377953,603.1707957229746
2019-11-11,9037.12,1458.7,0.0258484960967875,-0.001243852061485,0.002626247704029,0.014143168926239,0.022886736318469,0.0141017138957977,8685.809666666666,1490.851111111111,632.5836184307515,632.5836184307515,9950.97690352817,7420.642429805163,2756.018347972614,225.68387424960815,8844.578765986907,1471.0858127176582,0.5,0.4666666666666667,-31.77113885592331,-4.939998382775159,-110.85999999999876,-50.09999999999991,52.46822886333812,31.112287864489836,619.5324604099542
2019-11-12,8717.81,1452.05,-0.035333159236571,-0.0045588537739083,0.0077411085367202,0.015409268438816,0.0127899777144193,0.0089820548892021,8699.469666666666,1489.6933333333334,628.5558861966531,628.5558861966531,9956.581439059972,7442.35789427336,2746.8051057266393,232.5815609400272,8836.127139267217,1462.852929796052,0.4666666666666667,0.43333333333333335,-54.001339715401684,-5.183671326802631,-535.1800000000003,-56.966666666666924,46.72601869444596,28.644806258388243,600.3794635170965
2019-11-13,8801.52,1462.9,0.0096021821994286,0.0074721944836611,0.0048251375555992,0.0068988353013992,0.0139098474755883,0.0058480650186538,8716.728333333334,1488.7700000000002,623.838409018115,623.838409018115,9964.405151369565,7469.051515297104,2736.44681803623,241.09318196377012,8834.107609162033,1462.8634166602749,0.5,0.43333333333333335,-61.12016641583327,-4.328941079410497,-499.65999999999985,-46.33333333333303,48.322749071684285,37.372153045772706,601.6487798209037
2019-11-14,8762.42,1466.65,-0.0044424144920423,0.0025634014628477,0.0058828145265579,0.0069630593061447,-0.007353167515248,0.014280192553997,8730.357666666667,1488.0649999999998,620.0852460178453,620.0852460178453,9970.528158702356,7490.187174630976,2728.23549203569,247.89450796430924,8830.410205579823,1463.5392212180736,0.4666666666666667,0.4666666666666667,-66.09243796124854,-3.2737982439161204,-443.7399999999998,-42.799999999999955,47.605031808805585,40.09909708284247,597.4445164149591
2019-11-15,8632.32,1466.9,-0.0148474964678707,0.00017045648246,-0.0016792491078376,0.0029900223016738,-0.0003648498095571,0.0087934955954551,8746.029666666667,1487.4583333333333,611.1058406466592,611.1058406466592,9968.241347959985,7523.817985373349,2709.6700146266517,265.24665204001485,8803.65827450725,1463.8857018242102,0.4666666666666667,0.5,-75.11540500265014,-2.364253186756595,-785.7299999999996,-22.049999999999955,45.199449995814284,40.28576943881615,588.4736519190128
2019-11-16,8457.69,1467.15,-0.0202297875889678,0.0001704274319994,0.0033340752124786,0.0021954774856567,0.0036600776948034,0.0020952373743057,8761.202333333333,1486.6083333333333,597.5083920905773,597.5083920905773,9956.219117514487,7566.185549152178,2681.625117514488,291.5915491521787,8753.764102121393,1464.1722888558045,0.4666666666666667,0.5,-88.87486803138407,-1.5882572399558477,-852.5,-18.899999999999864,42.12258442482577,40.48550439586326,576.4707085165116
2019-11-17,8482.7,1467.4,0.0029570722029301,0.0001703983914391,-0.0052487850189208,-0.0033825486898422,0.0047396500594913,0.0060898512601852,8774.733,1485.855,585.9595528890073,585.9595528890073,9946.652105778016,7602.813894221986,2657.774105778015,313.93589422198534,8713.717679598485,1464.4215535735507,0.4666666666666667,0.5333333333333333,-91.93865898905953,-0.9330263185344823,-860.6399999999994,-16.84999999999991,42.723935460033324,40.69911465190033,578.0768706555813
2019-11-18,8503.93,1467.65,0.0025027408725994,0.0001703693607741,0.0019296556711196,0.0020863860845565,0.0155057478696107,0.0117038488388061,8793.059000000001,1485.091666666667,567.7241883676857,567.7241883676857,9928.507376735372,7657.61062326463,2620.5400434020385,349.6432899312956,8688.71864401517,1464.4853747845684,0.5,0.5333333333333333,-88.16968488563974,-0.3857103073205126,-700.3099999999995,3.5,43.26283467701532,40.92744821741536,579.4249310121623
2019-11-19,8175.99,1468.45,-0.038563346593869,0.0005450890879977,0.0025525987148284,0.0073490142822265,0.0099075157195329,0.0113385394215583,8800.257333333335,1484.3366666666666,558.0851153719309,558.0851153719309,9916.427564077196,7684.087102589473,2600.5068974105284,368.1664359228048,8636.300697560247,1464.6480265013504,0.4666666666666667,0.5333333333333333,-102.3978989934816,0.10125434604145411,-590.0500000000011,6.116666666666333,37.40784475988853,41.70102629231671,556.7768735741768
2019-11-20,8120.8,1471.7,-0.0067502528745753,0.0022132180189996,0.001414455473423,0.0019007548689842,0.0040220464579761,-0.0005157738924026,8796.582,1483.6716666666666,562.3099619299647,562.3099619299647,9921.20192385993,7671.962076140071,2608.2915905265963,359.05174280673714,8569.542501341466,1465.299827389279,0.43333333333333335,0.5333333333333333,-109.52088218308592,0.6809869429187048,-688.6099999999997,11.183333333333167,36.51227230742442,44.860118528304454,551.797241285588
2019-11-21,8081.81,1467.05,-0.0048012511082651,-0.0031596113338316,0.0063252970576286,-0.0023538097739219,-0.0007449854165315,0.005834013223648,8791.891666666666,1483.0616666666667,567.8232532381686,567.8232532381686,9927.538173143004,7656.245160190329,2618.708173143004,347.4151601903295,8428.432531500666,1465.3899884465145,0.43333333333333335,0.5333333333333333,-110.5335793372275,0.7827624977346179,-955.3100000000004,8.349999999999909,35.85911892801298,41.40319679631211,550.8885177737637
2019-11-22,7617.07,1464.45,-0.0575044451676048,-0.0017722640673459,0.0008340179920196,-0.0003009811043739,0.0004287580959498,0.0044001787900924,8778.235333333334,1482.0616666666667,591.3006930532205,591.3006930532205,9960.836719439774,7595.633947226893,2664.6630527731077,299.4602805602258,8181.522275534364,1465.2799874491513,0.43333333333333335,0.5,-134.58182230644644,0.7086707321508197,-1100.7399999999998,12.400000000000091,29.16266321734809,39.567209665084235,520.1317900918434
2019-11-23,7286.35,1462.4333333333334,-0.0434182697546431,-0.0013770812705566,-0.0032854378223419,-0.0002940520644187,0.0055117756128311,0.0011059567332267,8772.128333333334,1480.9244444444444,606.0451398580502,606.0451398580502,9984.218613049434,7560.038053617233,2693.0147241605446,268.8341647283439,7823.937322502659,1465.2617370424844,0.43333333333333335,0.4666666666666667,-162.94806798460726,0.5638445166517032,-1515.17,-0.466666666666697,25.51160868225321,38.15395390577275,498.2346773642103
2019-11-24,7324.03,1460.4166666666667,0.0051713134834312,-0.0013789802384154,-0.0007975846529006,0.00175042450428,0.0065918900072574,0.0064377412199974,8768.533333333333,1479.1566666666668,614.5299886644895,614.5299886644895,9997.593310662312,7539.473356004354,2708.2166439956454,250.09668933768785,7641.716444385416,1464.842046558659,0.4666666666666667,0.43333333333333335,-168.6519296773017,0.38099023212255734,-1438.3900000000003,-6.2333333333333485,26.6385317539592,36.740708601423336,501.50276747503557
2019-11-25,6907.4,1458.4,-0.0568853486400247,-0.0013808844507845,-0.0020430237054824,-0.0006327703595161,0.0033230646513402,0.0060315281152725,8709.887,1477.5555555555557,702.2635792682927,702.2635792682927,10114.414158536587,7305.359841463415,2882.082714092141,73.02839701897028,7365.538948557744,1464.0650511822905,0.43333333333333335,0.43333333333333335,-188.46105326261565,0.18301786059388458,-1724.92,-8.5,22.572191392595435,35.33134561393764,473.62863411958307
2019-11-26,7130.25,1454.65,0.0322625010857921,-0.0025713110257816,-0.0015473067760467,-0.0007731691002845,0.0084934271872043,0.005970574915409,8638.902,1476.0633333333333,750.7176462119135,750.7176462119135,10140.337292423827,7137.466707576174,2977.49862575716,-25.371959090493647,7312.154611997567,1462.45926848996,0.43333333333333335,0.43333333333333335,-174.83299422626806,-0.12508661480666827,-1327.4400000000005,-12.5,28.83019755695032,32.81091090021123,490.16945657030897
2019-11-27,7163.63,1454.35,0.0046814627818099,-0.0002062351768467,-0.0001131817698478,0.0029610618948936,0.0029203291051089,0.0081813260912895,8559.305,1474.7950000000003,776.7567725719357,776.7567725719357,10112.818545143871,7005.791454856129,3028.308545143872,-78.7185451438711,7279.069299140582,1460.9774207327905,0.43333333333333335,0.43333333333333335,-152.65461528713422,-0.2656123757130038,-1319.0700000000006,-13.050000000000182,29.74613875731241,32.61048804571614,492.56575102279373
2019-11-28,7523.83,1454.65,0.0502817705548723,0.0002062777185685,-0.0033062919974327,0.0001454278826713,-0.0037324628792703,0.0092131942510604,8502.807333333334,1473.725,788.6861492116645,788.6861492116645,10080.179631756662,6925.435034910005,3051.097298423329,-103.64729842332918,7304.51339342575,1459.8331774574033,0.4666666666666667,0.4666666666666667,-105.07486911619856,-0.2548404696964317,-980.1000000000004,-13.0,38.886274636109654,33.050899278212476,517.2261368714123
2019-11-29,7431.0,1460.15,-0.0123381309785042,0.0037809782421888,0.0003337413072586,0.0059807002544403,0.0092780292034149,0.0155972316861152,8436.062333333333,1472.66,791.9413917565428,791.9413917565428,10019.945116846418,6852.179549820248,3056.542783513086,-111.22278351308546,7314.643678993778,1459.853590005144,0.43333333333333335,0.4666666666666667,-72.74007634485213,0.1826298865425091,-744.9899999999998,-8.299999999999955,37.531076486320295,40.702129833214606,508.9203164058487
2019-11-30,7757.47,1460.4833333333331,0.0439335217332795,0.0002282870481342,-0.0016924366354942,0.00325308740139,-0.0069143963046371,0.0112842842936515,8389.157333333333,1470.9777777777779,788.9681777987084,788.9681777987084,9967.093688930749,6811.220977735916,3048.914133375195,-106.958577819639,7325.787490620255,1459.931675168186,0.4666666666666667,0.4666666666666667,-24.73103250178673,0.5344727990538747,-363.3299999999999,-11.216666666666924,44.8150258287859,41.141164631969225,531.1577217587786
2019-12-01,7557.72,1460.8166666666668,-0.0257493744738941,0.0002282349450525,0.0003030225634574,0.0042614489793777,-0.0045609339140355,0.0110106319189071,8336.148666666668,1469.3783333333336,789.649232895289,789.649232895289,9915.447132457246,6756.85020087609,3048.676799123911,-109.92013245724434,7334.292777783552,1459.9916599068508,0.4666666666666667,0.5,-2.94014918559526,0.8129837302276215,-524.0900000000001,-6.233333333333121,41.61754776677089,41.606758356951545,517.3626624376775
2019-12-02,7402.69,1461.15,-0.020512800156661,0.0002281828657485,-0.0012197047472,0.0003653839230537,8.689425885677338e-05,0.0063838958740234,8274.472,1467.782777777778,787.8267386731935,787.8267386731935,9850.125477346386,6698.8185226536125,3043.4362551241647,-107.8706995686091,7335.341955978642,1460.0300691757943,0.43333333333333335,0.5,4.136012052016213,1.0290786385748847,-214.3800000000001,-3.2999999999999545,39.275380200531664,42.099998834790135,506.6345002224275
2019-12-03,7309.59,1477.3,-0.0125765093499794,0.0110529377545083,0.0011998489499092,0.0035088434815406,0.0041353227570652,0.0095522329211235,8208.085666666668,1466.7183333333335,782.2185895643555,782.2185895643555,9772.522845795378,6643.6484875379565,3031.1555124620445,-97.71884579537755,7335.2094303667245,1462.181804659118,0.4,0.5,5.561127609567109,2.201761578509272,23.23999999999978,14.86666666666656,37.896093536977496,59.81209485016885,494.7938807283558
2019-12-04,7296.77,1475.1,-0.0017538603396359,-0.0014892032762472,-0.0045056417584419,0.0030861869454383,-0.0037352531217038,0.0080422386527061,8144.439333333333,1465.5733333333333,775.8628107266586,775.8628107266586,9696.164954786651,6592.713711880016,3017.2989547866505,-86.15228811998395,7335.004045124886,1463.7439912365767,0.4,0.4666666666666667,8.480177417944049,2.7364689959123165,-27.25999999999931,14.683333333333167,37.699759432604814,57.243178497145195,494.6627347298489
2019-12-05,7192.85,1475.95,-0.0142419179993339,0.0005762321198563,0.004576452076435,0.0032248571515083,0.0034047705121338,0.0113288834691047,8070.2660000000005,1465.14,756.0176416187564,756.0176416187564,9582.301283237513,6558.230716762488,2977.175283237513,-46.895283237512785,7330.802468394845,1465.8582246838043,0.36666666666666664,0.5,6.349457644478321,3.031682377321782,285.4500000000007,17.549999999999955,36.06849229637578,57.99385819819513,487.3369694095328
2019-12-06,7395.97,1459.65,0.0282391541600339,-0.011043734543853,-0.0050356462597846,0.0011784806847572,0.0080936346203088,0.0134205371141433,8006.458666666667,1464.26,728.0214058749372,728.0214058749372,9462.501478416541,6550.415854916793,2920.3028117498743,8.217188250125673,7332.592699241756,1465.7447592788146,0.4,0.5,20.745439779020785,2.0599272116132017,265.72000000000025,5.0,41.405317137977804,42.561832445569244,506.69475559209394
2019-12-07,7547.19,1460.3333333333337,0.0204462700632911,0.0004681487571221,0.0005799159407615,0.0030880868434906,-0.0006523900665342,0.0164477303624153,7946.587,1463.4627777777778,686.9868585209699,686.9868585209699,9320.56071704194,6572.61328295806,2837.4364948197176,89.48906073583794,7341.2194475841,1465.6256882243233,0.4,0.5333333333333333,41.3859575165917,1.4241433837406716,383.5599999999995,5.983333333333803,45.080950970028574,43.243676220626995,516.8128281214333
2019-12-08,7504.83,1461.0166666666669,-0.0056126849860676,0.0004679296964162,-0.0029025971889495,0.0005839690566062,-0.0058429515920579,0.0162556171417236,7889.94,1463.3583333333336,648.7061145878116,648.7061145878116,9187.352229175624,6592.527770824377,2760.7705625089566,165.94610415771035,7342.08662604721,1465.5179113454974,0.4,0.5666666666666667,52.41026881621883,1.0290228095714165,-19.0,6.366666666666788,44.243697705240095,43.9600940489192,513.6717582505332
2019-12-09,7522.39,1461.7,0.0023398264850769,0.0004677108406247,-0.0004586651921272,0.0049225911498069,0.0107179060578346,0.0234346911311149,7848.485000000001,1463.3372222222222,630.2641852143907,630.2641852143907,9109.013370428782,6587.956629571219,2723.8655926510037,202.80885179344068,7344.138352802975,1465.4878548379438,0.43333333333333335,0.6,60.533916414097234,0.8031128226719382,91.39000000000033,1.5499999999999545,44.702182581696796,44.71166557405374,514.6329616200314
2019-12-10,7337.42,1464.95,-0.0245892595305481,0.0022234384620647,0.0011957064270973,0.0020323768258094,0.0018852604553103,0.0190284550189971,7799.4186666666665,1463.4850000000001,609.8428508245187,609.8428508245187,9019.104368315704,6579.732965017629,2683.1707016490373,243.79929835096277,7343.604685528335,1465.4788518644696,0.4,0.6333333333333333,53.3506686748903,0.8570715424206723,-420.0500000000002,4.466666666666924,40.88810516519867,48.265434333146,500.86487593433225
2019-12-11,7220.76,1466.8,-0.0158993215598943,0.0012628417352127,7.387250661849976e-05,0.0040868744254112,0.0054871430620551,0.0183164179325103,7738.873333333334,1463.755,571.6977112580025,571.6977112580025,8882.268755849338,6595.477910817329,2607.150422516005,320.35957748399505,7335.787761607931,1465.507921929037,0.36666666666666664,0.6666666666666666,41.1877008482266,0.9923197715291758,-336.96000000000004,5.983333333333121,38.64836683999482,50.22665098691186,492.279792746114
2019-12-12,7202.31,1467.8,-0.0025551327007129,0.0006817562039814,-0.0023670345544815,0.0048664286732673,0.0144396014511585,0.0182291939854621,7688.3566666666675,1464.28,548.7080476044747,548.7080476044747,8785.772761875616,6590.940571457718,2561.6960952089494,366.8639047910506,7330.851416528274,1465.563882796213,0.36666666666666664,0.7,32.71480147766454,1.1149220428781357,-200.3799999999992,6.649999999999864,38.29112892253289,51.30132044308288,490.6874233546805
2019-12-13,7189.16,1466.6,-0.001825803110391,-0.0008175500749421,0.0016719624400138,0.0077833235263824,0.0084237232804298,0.0161992982029914,7634.611333333333,1464.4033333333332,513.7671216494721,513.7671216494721,8662.145576632278,6607.077090034389,2491.9375766322773,436.86909003438905,7327.7299366495,1465.6504270949695,0.3333333333333333,0.6666666666666666,27.262598880830524,1.0802310659812298,-120.43000000000029,-10.700000000000045,38.021374680524325,49.90873910860765,490.19228146733946
2019-12-14,7251.87,1470.3666666666666,0.008722854964975,0.0025682985590254,0.0019935443997383,0.0064467713236808,0.0067168716341257,0.0153045654296875,7584.259666666667,1464.5272222222225,471.7254765989074,471.7254765989074,8527.710619864481,6640.808713468852,2407.978175420037,521.0762690244077,7327.058315164586,1465.769186458252,0.36666666666666664,0.6666666666666666,28.76859497031336,1.2632692852135556,-44.900000000000546,-4.7333333333333485,40.18545149669397,54.118791504801564,493.2014690213326
2019-12-15,7067.74,1474.1333333333334,-0.0253906923317709,0.0025617192990412,0.0041640549898147,0.0092788785696029,-0.0001496826298534,0.0133817791938781,7532.107000000001,1464.7683333333334,437.07444001959607,437.07444001959607,8406.255880039193,6657.958119960809,2338.9172133725256,590.6194532941413,7321.955269403553,1465.8486682494483,0.36666666666666664,0.6666666666666666,18.738586806140432,1.570301534321938,-125.11000000000058,-1.816666666666606,36.18978549974873,57.92694357926783,479.450524602026
2019-12-16,7111.14,1477.9,0.0061405767614542,0.0025551736613603,0.0020783320069313,0.0070076808333396,0.0051679825410246,0.0161253437399864,7487.222,1465.1266666666668,406.8405324247031,406.8405324247031,8300.903064849406,6673.540935150593,2278.807731516073,651.4456018172606,7306.5852479774585,1470.1393121467665,0.4,0.6666666666666666,16.48154828576179,1.9353766665117031,-284.8299999999999,18.25,37.76063768232172,61.37907112188057,481.16516679071657
2019-12-17,6879.54,1475.8,-0.0325686176899906,-0.00142093511063,0.0033523812890052,0.0046377032995224,-0.0023109228350222,0.0080514624714851,7433.783333333334,1465.4066666666665,375.6689471472754,375.6689471472754,8185.121227627885,6682.445439038783,2216.7445609612173,714.0687723721157,7198.154805897294,1471.479466974307,0.36666666666666664,0.6333333333333333,1.627351907209004,1.9388860356790039,-667.6499999999996,15.466666666666242,33.08057496110881,58.49726271547602,466.1566607941456
2019-12-18,6612.12,1474.05,-0.0388717850321387,-0.0011857975335411,0.0015834420919418,0.0028752386569976,0.00040253251791,0.0083528086543083,7370.723,1465.62,347.5682098094816,347.5682098094816,8065.859419618963,6675.586580381037,2160.7564196189633,770.4835803810367,7029.772476956179,1471.8985375538844,0.3333333333333333,0.6,-22.63347523190913,1.7335060912103124,-892.71,13.033333333333076,28.663087408398546,56.13210786198321,448.56823038567217
2019-12-19,7284.29,1476.7,0.101657259698856,0.0017977680540009,-0.0013956651091575,-0.0018357560038566,0.0094462987035512,0.0129583701491355,7340.9996666666675,1465.895,312.7088311612894,312.7088311612894,7966.417328989246,6715.582004344089,2091.312662322579,840.4773376774211,7035.079826994954,1472.7632204005904,0.36666666666666664,0.6,8.495621367493584,1.6848114376403913,-238.10000000000036,15.0,47.6030211771311,58.845624920344875,493.2816414979346
2019-12-20,7150.86,1479.0,-0.0183175024607752,0.0015575269181282,0.0023026838898658,0.004866637289524,0.0062796021811664,0.0150531306862831,7308.668333333333,1466.1383333333333,277.459078002973,277.459078002973,7863.586489339279,6753.750177327387,2021.0564893392793,911.2201773273873,7037.00539535502,1473.8364988781645,0.36666666666666664,0.6,21.279337191829427,1.710700534706382,-186.5600000000004,14.049999999999955,45.04630586765271,61.09498029182431,483.4929006085193
2019-12-21,7190.17,1480.0333333333333,0.0054972408913054,0.0006986702727067,0.0002495199441909,0.005335696041584,0.0017159837298095,0.0124884918332099,7278.947,1466.5711111111111,236.52044802138542,236.52044802138542,7751.987896042771,6805.906103957229,1939.612007153882,993.5302150683403,7037.880183014474,1474.8580684966714,0.4,0.6333333333333333,32.8697435818749,1.6972453924356432,-30.590000000000146,13.233333333333348,45.96705378507664,62.09730725709446,485.81135560009915
2019-12-22,7143.2,1481.0666666666666,-0.0065325298289192,0.0006981824733676,0.0026726499199867,0.0081485360860824,0.0099365748465061,0.0170149430632591,7263.151333333333,1467.1250000000002,228.86004908523105,228.86004908523105,7720.871431503795,6805.431235162871,1924.8450981704623,1009.4049018295382,7038.650526231083,1475.8834528437392,0.4,0.6666666666666666,37.52351365287103,1.655967018397845,-59.11000000000058,13.266666666666652,44.99692609798516,63.120536750163716,482.30104429240185
2019-12-23,7514.41,1482.1,0.0519669055885317,0.0006976953546992,0.0010240972042083,0.0054252445697784,-0.0035273632965981,0.0122481659054756,7270.753333333333,1467.7805555555558,233.39989120875757,233.39989120875757,7737.5531157508485,6803.953550915818,1934.580337973071,1000.9807731380406,7050.8213016278805,1477.238139333719,0.43333333333333335,0.7,64.18732312438163,1.5956391784878972,325.25,15.5,53.37239498441348,64.16243698895727,507.01099790837327
2019-12-24,7322.08,1489.4499999999998,-0.0255948238118494,0.0049591795425409,0.0006047636270523,0.0041176453232765,0.0056943856179714,0.0103833377361297,7270.688333333334,1468.7483333333332,233.38481350155675,233.38481350155675,7737.457960336448,6803.918706330221,1935.5179603364468,1001.9787063302197,7052.730372353254,1480.2128830607494,0.4,0.7333333333333333,67.13873577349364,1.9260121128028094,70.21000000000004,19.083333333333258,49.192786164221914,70.53820290187574,491.5962267951258
2019-12-25,7250.69,1496.8,-0.0097499617595,0.0049347074423445,0.0001214742660522,0.0032677873969078,0.0065470919944345,0.0119143947958946,7282.131333333333,1470.0283333333334,223.14978089966883,223.14978089966883,7728.43089513267,6835.831771533995,1916.327895132671,1023.7287715339958,7055.475327432068,1484.5948065660618,0.4,0.7666666666666667,62.63804505425779,2.479560256940647,182.94999999999982,22.666666666666515,47.69961747127946,75.27527548023333,484.4127471940139
2019-12-26,7192.72,1504.15,-0.0079951011558899,0.0049104756814538,-0.0009382888674736,0.0022022351622581,-0.0025186953134834,0.0131997689604759,7284.213666666666,1471.6783333333335,221.97198335962284,221.97198335962284,7728.157633385911,6840.26969994742,1915.6223000525792,1027.7343666140878,7056.540327663537,1490.0898596744794,0.36666666666666664,0.8,54.41612223289587,3.138320971173553,81.57999999999993,26.25,46.46624117159061,78.92459161124661,478.1916697137918
2019-12-27,7194.4,1511.5,0.0002335694980479,0.0048864807366286,-0.0015704855322837,0.002371072769165,0.0060485294088721,0.0116289034485816,7285.239333333334,1473.5833333333333,221.4661019279393,221.4661019279393,7728.171537189212,6842.307129477455,1916.515537189212,1030.6511294774546,7060.37517554267,1498.132586685419,0.36666666666666664,0.8333333333333334,47.97550829945112,3.821340692535043,314.8599999999997,35.700000000000045,46.50940786401957,81.81510799306136,475.9775057889513
2019-12-28,7243.93,1512.5833333333333,0.0068845212943401,0.0007167273128238,0.0026012808084487,0.004525788128376,0.0148374084383249,0.0141553282737731,7275.909333333333,1475.5144444444445,216.91721626015064,216.91721626015064,7709.743765853635,6842.0749008130315,1909.3488769647458,1041.6800119241432,7076.573257817695,1504.5551407511587,0.36666666666666664,0.8333333333333334,45.93334121807965,4.075126832152362,631.8100000000004,38.5333333333333,47.84466079132406,82.20255869847271,478.9111343727619
2019-12-29,7301.07,1513.6666666666667,0.0078879834564938,0.0007162139827007,-0.0042845830321311,0.00440014898777,0.0081300940364599,0.0135712400078773,7271.578333333334,1477.2983333333334,215.00252604943773,215.00252604943773,7701.583385432209,6841.573281234459,1907.3033854322089,1047.293281234458,7077.8163550994295,1508.6047078247177,0.4,0.8333333333333334,47.136050230095265,4.037285751204761,16.779999999999745,36.9666666666667,49.413496223749746,82.6017633983171,482.34331645012105
2019-12-30,7385.36,1514.75,0.0115448831472647,0.0007157013873595,0.0016723871231079,0.0046572461724281,0.0087901437655091,0.0193236768245697,7259.174666666667,1479.1072222222222,195.88847350852782,195.88847350852782,7650.951613683723,6867.397719649611,1870.8841692392778,1087.3302752051666,7091.35513788847,1511.3359487915097,0.4,0.8333333333333334,51.93475369948962,3.8094402792716195,234.5,35.75,51.72056882151082,83.01212047943405,487.56296418550914
2019-12-31,7219.6,1518.8666666666666,-0.0224444035226447,0.0027177201958518,0.0010400563478469,0.0044623762369155,0.0031488412059843,0.0194177404046058,7247.9039999999995,1481.042222222222,187.673830035431,187.673830035431,7623.251660070861,6872.556339929138,1856.3898822930842,1105.69456215136,7092.189333267972,1514.6829345138017,0.4,0.8333333333333334,42.659824216824546,3.6593455341476506,29.43000000000029,38.83333333333326,47.16507470165146,84.50748447392535,475.32809550981005
2020-01-01,7168.31,1522.9833333333331,-0.0071042717048035,0.0027103542114735,0.0016399696469306,0.0051155090332031,0.0095483865588903,0.0187853351235389,7240.091333333333,1483.1033333333332,185.87796275973133,185.87796275973133,7611.847258852796,6868.33540781387,1854.8592588527958,1111.3474078138706,7092.655178247902,1518.3720006558156,0.4,0.8333333333333334,32.25799898958488,3.5575112641832813,25.110000000000582,41.916666666666515,45.82024512961137,85.8489544568497,470.67553814333723
2020-01-02,7175.68,1527.1,0.0010281363389697,0.0027030280480197,0.0009993836283683,0.000396654009819,-0.0038323462940752,0.0126923099160194,7235.627666666666,1484.7633333333333,185.75929175641792,185.75929175641792,7607.146250179502,6864.10908315383,1856.2819168461692,1113.2447498204974,7102.287478346785,1522.251111475453,0.43333333333333335,0.8333333333333334,25.365159862581663,3.4831557580112467,-338.72999999999956,45.0,46.058252937400965,87.05597089148876,469.88933272215314
2020-01-03,6944.33,1548.75,-0.0322408468605066,0.0141771986117478,0.0020766928791999,0.0001167580485343,0.0098746065050363,0.0188870951533317,7223.879666666667,1487.2183333333335,192.77147452283504,192.77147452283504,7609.422615712337,6838.336717620997,1872.7612823790037,1101.6753842876633,7082.159263835432,1534.0283952641405,0.43333333333333335,0.8666666666666667,5.740654223040195,4.540918802859446,-377.75,59.30000000000018,40.10279084059036,91.27221387361601,448.3828894269572
